Text,Cipher,IC
ihohlrwoeyldedenaoewltfgkelanari,ColumnarTransposition,0.056451612903225805
aiscdexydasehxnntadgxaeitnixmbniehr,ColumnarTransposition,0.06050420168067227
eelhxdnonxiohaxnioayhttdxarfsehhltxgtisx,ColumnarTransposition,0.06282051282051282
rohnntafeadojgxeemaxnneyxuttni,ColumnarTransposition,0.059770114942528735
asfomnneefcibxddueaoxrhrdnbxdeotpdxsroooix,ColumnarTransposition,0.06039488966318235
reooxrsorxurplaohaothetrtdthfeytrnx,ColumnarTransposition,0.07563025210084033
oyratmwettsdatabopeeehsohoposx,ColumnarTransposition,0.06896551724137931
reooxsyruwmslhoeiacnielevnecdeahrdr,ColumnarTransposition,0.05378151260504202
aebvioxpvaetgoaftsyitnglemixoeerenx,ColumnarTransposition,0.05546218487394958
ktenbtnvayhhlgntdehttcegoiorduaeise,ColumnarTransposition,0.052100840336134456
ohanoesuwnspekkadohenolmtetcoi,ColumnarTransposition,0.05517241379310345
sinyttihrypomnselaboierupuegtbhashx,ColumnarTransposition,0.03865546218487395
besxieaxoenhlvhxeetxnsoedvksthwsentx,ColumnarTransposition,0.0761904761904762
noudxgnlwxineoeiwflevarrrlidwh,ColumnarTransposition,0.04827586206896552
vsusesloeifrteaxiuaxybhxntpxhatxrotngiex,ColumnarTransposition,0.052564102564102565
tprxaeyxunhnsadxtsoxhlrxjioisdbxsguioebx,ColumnarTransposition,0.05384615384615385
aantnoexettxgcexmtakrrpxvhoxyncoehaxeesx,ColumnarTransposition,0.07307692307692308
hwssdrnhetdoiuxatewxntroxeakhniaflx,ColumnarTransposition,0.0453781512605042
ijpnlepioyhxkeesdaexrsexendotntnilrx,ColumnarTransposition,0.05873015873015873
odtxtfuebeyrclheaowshtshkdixehto,ColumnarTransposition,0.04838709677419355
ngrgxahtaxtaacxlecnxoftoxdhslxhtsexauiaf,ColumnarTransposition,0.06794871794871794
dogennidahhxisuxiorlnrsetioxgethivhr,ColumnarTransposition,0.05555555555555555
emyisxetrutnihigexcohnrdddoosadusmsx,ColumnarTransposition,0.047619047619047616
iseixepitxniutxcsflxdedexihsnxrsfyxdaeco,ColumnarTransposition,0.06923076923076923
rtluiooaeaaleeagghvktnrwthllrx,ColumnarTransposition,0.05517241379310345
dkoxfedeeloxfwdrssdeaepxlarxuhnhhsad,ColumnarTransposition,0.06190476190476191
rtpxaenxdgnxuodmshoxohrehtuhehuxluexssbt,ColumnarTransposition,0.06282051282051282
mnlhnsausawtcarahoreosdexrhbwxeeeox,ColumnarTransposition,0.05546218487394958
heoxsbnxtroxodwxtawxmaonarbllere,ColumnarTransposition,0.06048387096774194
teauxhdrexstsaxehadxrgwnxoamexduyarshwqx,ColumnarTransposition,0.06666666666666667
lehutlwssotthetihigetacgd,ColumnarTransposition,0.06666666666666667
ntsdolijpreecrncsaninyuhsfdneiehehe,ColumnarTransposition,0.06218487394957983
olhneeenhdrxgsdytxidaadxfnsohhraeeax,ColumnarTransposition,0.06349206349206349
csecagixottedraxdinxssixkeaxrlvxohtxeaox,ColumnarTransposition,0.07051282051282051
tsnxxpdxasexheixpasxhecxdiaxemnxtrtoadex,ColumnarTransposition,0.09487179487179487
lhelrunnaegeycyltjleieneipoichnrndl,ColumnarTransposition,0.07058823529411765
erguhiwteopenoaugtmyxaonoerttyitsan,ColumnarTransposition,0.05546218487394958
eigsxywmtadengxrhkeyimigxoithdutaea,ColumnarTransposition,0.047058823529411764
