Text,Cipher,IC,Top9Letters,Top5Bigrams
ewedlxshtnbxdtherxrooeoxsgeaaxyhmrdxuurdnxllimpealtpax,ColumnarTransposition,0.0566037735849056,xedlrahto,xe ed dl lr ra
hmtxmcltryletolxfhsiaeekwoiontsxeeix,ColumnarTransposition,0.0539682539682539,etxloihms,et tx xl lo oi
zbkthswxvavvlvamxirylbrwlhamzswnlsmtndrnvjyarngs,Vigenere,0.0460992907801418,vsalrnwmz,vs sa al lr rn
gwbojfbuijxjpihcdioudiegufocwdgiojsuztjgidwxcwdgortkjjp,MonoalphabeticSubstitution,0.0579124579124579,jigodwucb,ji ig go od dw
itstybfnyktwnijfqhnwhzrxyfshjxstwymjgjxytuutwyzsnynjxymjdbnqqsjajwhtrj,ceaser,0.0596273291925465,jytnswhxf,tw xy jx st ny
golydajtkweipauxigfiesegtokztpmlpoiugeipnixeiphtsdvwirbtv,Vigenere,0.0476190476190476,itepgolda,it te ep pg go
iakmqwphqqygfqwkwrayqxmrxugykwrukqxqfqwjdygiyxapqrpqay,MonoalphabeticSubstitution,0.0726764500349406,qywakrxpg,qy yw wa ak kr
uhloithreidxgedvlxofrlhahoirchttgant,ColumnarTransposition,0.0523809523809523,htloiredx,ht tl lo oi ir
ouivubvurnoypgzfgclmnuhnzur,MonoalphabeticSubstitution,0.0512820512820512,unovrgzib,un no ov vr rg
ryoksqclgscdyxodgkydyblyictyiucbbczjyiqcbyzcdacbgvdqcvglc,MonoalphabeticSubstitution,0.0708020050125313,cydbgqlio,cy yd db bg gq
enimvfsyizoloveqvsfenmtni,MonoalphabeticSubstitution,0.0533333333333333,enivmfsoy,en ni iv vm mf
axpahyhkxvtlmlteeixkbelpbeegxoxkltbemaxlxt,ceaser,0.0743321718931475,xeltakbph,be ax lt ee xk
nhswssajgrlmkwntrlugrsqegzxsthewwonfcrayglvcxkiuerqegzxcnpcmhz,Vigenere,0.0380750925436277,sgrnwechl,sg gr rn nw we
ukqywjpdwracajeqosepdkqplwpeajya,ceaser,0.0544354838709677,paqwjekyd,kq pd aj uk qy
ijpnlepioyhxkeesdaexrsexendotntnilrx,ColumnarTransposition,0.0587301587301587,enxiplosd,en nx xi ip pl
ajwkhwulxsalztmlvgmtlakozslywlkqgmsfwvmuslagf,ceaser,0.0565656565656565,lawsmkguz,gm la sl aj jw
nnnfvafplsgxlgaiarenphtedrlaexdycoasaeiydwsiirnh,ColumnarTransposition,0.0487588652482269,anielsrdf,an ni ie el ls
ofbdsefswfddfdpsefxhvs,MonoalphabeticSubstitution,0.0995670995670995,fdseobwpx,fd ds se eo ob
tfzkfbrvganfzocfmgbeidnilgkrfdnoinvyrdnbrfdnvqnca,MonoalphabeticSubstitution,0.0552721088435374,nfrdbvgiz,nf fr rd db bv
cdhreoexwwiootoxynhhvdwxueiinaaxoihsuuhursfadmdxbtitlreleianeeexlgnsanrxshcodtrd,ColumnarTransposition,0.0518987341772151,exdhoirna,ex xd dh ho oi
znkhkyzcgeuazulgjolloiarzeoyznxuamnoz,ceaser,0.0555555555555555,zonualkyg,zn yz ua nk kh
cnrusuuocejndrjykndqaeqrjuodnasrkxdaxrfvzgxrfxzqbrtjhg,Vigenere,0.0454227812718378,rnujdxqac,rn nu uj jd dx
djhcagrsenlsawsnmeenhengogoyinyasrwbeerrllaiachetaesaeaahcednselscntdi,ColumnarTransposition,0.0703933747412008,easnhcrld,ea as sn nh hc
dswoscvsuokbsfobyppvoodsxqofoxdckxnsdcmebboxdsccdbyxqkccyyxkccywodrsxqmywocsxdycsqrdsdsccgozdzkcdeckxncywodrsxqovcodkuocsdczvkmokxndrkddyygsvvlocgozdkgki,ceaser,0.0734434124527003,cdoskxyvb,ds wo od sx xq
groxsgkciyexqsgkcceboypofobidrsxqsxkpogiokbcrkfsxqlooxwscdkuoxkdryeckxndswocsgkcxydrkvpcyceboypwycddrsxqckcsgkclopybokdzbocoxdskwrkbnviceboypkxidrsxqledgrkdqynrkcbofokvon,ceaser,0.063418029933867,okcxsdryb,kc bo xq dr sx
oxauxcqnfrwcnarbyjbccqnajrwrbxenajwmpxwncqnouxfnabjyynjaxwcqnnjacq,ceaser,0.0722610722610722,nacxjqwrb,cq qn na ux rw
mxxngeuzqeebdaoqqpeaznqxuqreadvgpsyqzfarbdanmnuxufuqemzpzafazoqdfmuzfuqe,ceaser,0.0629890453834115,qeuzafmxn,qe uq uz bd da
wbcetlnnujbjcbcctuppuceutu,MonoalphabeticSubstitution,0.0923076923076923,cubtenjpw,cu ub bt te en
jemxlegxwtvsqtxpcerhfsphpcsrxlisggewmsrsrwpirhivizmhirgi,ceaser,0.0551948051948051,sriexgphm,sr xl pc rh ir
wmharxelteexodmotxrosrdxmaaloxohtsmxnaovhxfhoens,ColumnarTransposition,0.0691489361702127,xomhaerts,xo om mh ha ae
lebnoxeastoxielifxiepteemhootrodshnxtfnechfbieex,ColumnarTransposition,0.0709219858156028,eoxtinfhl,eo ox xt ti in
yjpwonviyhdnompnovmzoczhzmzkvidxjaodhdydhvbdivodjircdxcocznozvyavnoczvmordggxjilpzmviyoczgvmbzhdiyomvinxziy,ceaser,0.0634808675718568,ovzdiymnc,vi iy no oc cz
vqavbzneufvhdbfqmlndbibfyvbfnnieounlwbfhofvqambujonunosbih,MonoalphabeticSubstitution,0.0604960677555958,bnfvuoqhi,bn nf fv vu uo
mmxmocgqzlgpppjzxeplsgxjozgloqijkpkhbdzynaqcmfjskhcgpt,Vigenere,0.0440251572327044,pgmzjxocq,pg gm mz zj jx
mealrgraxiadsnnfrongmieaasndhrshdfgxisrawemlxlheamhrrxeadraemnxdeiwotoex,ColumnarTransposition,0.0649452269170579,aerxmdnis,ae er rx xm md
htlphuecsryfxarfthewonunansehriwinexttxehiegsaooittxtaeocbseruloxwboowrhtrlahe,ColumnarTransposition,0.0579420579420579,ethorxasw,et th ho or rx
fanitomhfccnlyrnijdcmfys,MonoalphabeticSubstitution,0.0434782608695652,fncimyato,fn nc ci im my
ibrrjhaltvypbbqcsvygxlighvegesblsbyfuufgqyjbflardnwyjor,Vigenere,0.041077441077441,byrlgjvsf,by yr rl lg gj
ltlxahoxsawrcewxwaahnylxoraeyonxanre,ColumnarTransposition,0.0714285714285714,axlowrenh,ax xl lo ow wr
jquxenlxdumhxdjwmrfrcqqrvlxwbyrancxpajbycqrbbxaahblqnvnxocqrwpbnwcranfxdumwxcfnbqjccnarccxkrcbjwmcqnwanvxumrcwnjanacxcqnqnjacbmnbran,ceaser,0.068355308813324,ncxraqbwj,cq an rc qn xd
setgtchwiillhlqueiohaunlbtidatnieed,ColumnarTransposition,0.0588235294117647,ietlhuand,ie et tl lh hu
ezwdbcvknpdwwuoxsrkcxbjpubhkhmwuralzpdetaztuvzgpctlgrsfmysythuofqmv,Vigenere,0.0312075983717774,uzwptdbcv,uz zw wp pt td
htuawqpeqlitugwqmxl,MonoalphabeticSubstitution,0.0409356725146198,qtuwlhape,qt tu uw wl lh
eecokaatsatduosrromshbcnesvriwasiueefrsxreefennhtsenshedterxhasopssiex,ColumnarTransposition,0.0745341614906832,esraothni,es sr ra ao ot
oyratmwettsdatabopeeehsohoposx,ColumnarTransposition,0.0689655172413793,oteasphyr,ot te ea as sp
vmsapyzpqobyszfezhgeykeuuesgrtegtppggwbmkrnltfcgrhskiksxejvisxivol,Vigenere,0.0386946386946387,segpkvyzr,se eg gp pk kv
didrehggneaxatreogtxbneihuahetnn,ColumnarTransposition,0.064516129032258,enhgatdir,en nh hg ga at
retbsketysqjguzsmuyajeqrcrpjezwjyushyaukymszyorkyjseretescmf,MonoalphabeticSubstitution,0.0587570621468926,esyrjutkz,es sy yr rj ju
ytcezhepojcesvhcyhrqbteytjcjhyhgcotqvbhuucezmcojfuvhzivhcy,MonoalphabeticSubstitution,0.0635208711433756,chyetjvzo,ch hy ye et tj
vjgdguvcpfoquvdgcwvkhwnvjkpiukpvjgyqtnfecppqvdguggpqtgxgpvqwejgfvjgaowuvdghgnvykvjvjgjgctv,ceaser,0.0754057428214731,gvjpuqdcw,vj jg dg uv vd
yojxcidoxxabhzvjzadyohijcochankgoezhaxogojajbagoroojhigajbwkdalo,MonoalphabeticSubstitution,0.0709325396825396,oajhxgcid,oa aj jh hx xg
lqamiamqaivmfxmzqmvkmwnawkittmluwzbituqvlqbqanmizuilmuivqnmabwvbpmjwlg,ceaser,0.0679089026915113,mqialvwub,qa lq am mi iv
mzkoaimdpomzrustfmnmffxqitqztqeegdqariuzzuzs,ceaser,0.0517970401691331,zmqiutfoa,mz tq uz zk ko
cadqsxliorivgmzetcrdjaozvhjrzkfpovasaaoqxklakaqcqs,Vigenere,0.0457142857142857,aqocsrvzk,aq qo oc cs sr
xpagxpnhrstuxzridfetdbzeithbwodtoblygshseoyqiyzgdcwhxxeu,Vigenere,0.0383116883116883,xhtdegszi,xh ht td de eg
lnvnirexntdcaairpgesoedxfaaronqfaieotsrxirnylwuo,ColumnarTransposition,0.0496453900709219,nraieoxlt,nr ra ai ie eo
zkroryhvphzloooryhpbgrjdovr,ceaser,0.0769230769230769,rohzyvpkl,or ry yh oo zk
anjbxwfrcqvxbcynxyunvnjwbcqnraxfwxyrwrxwb,ceaser,0.0707317073170731,xnwbrcyaj,nj xw cq bc xy
wnbieoittxrbatxuxehxaetixadysxltenxlhstx,ColumnarTransposition,0.0769230769230769,xteianbhs,xt te ei ia an
qjhkuxyijehoevxkcqduludjimekbtixemjxqjqvqhbqhwuhfhefehjyedevekhqsjiqhujxuhuikbjevikttudycfkbiuqdtqssytudjjxqdevjxqjhuqiedevmxysxmuiecksxreqij,ceaser,0.0625126646403242,eqjuhxikd,ev jx qj qd ud
wtcoeriiusacestxjtynveaxelgtpatxninhagyxiairstnngmdoaaexdinermrxmpiflnaxtrtaeigx,ColumnarTransposition,0.060126582278481,atixenrgs,at ti ix xe en
uiftfdsfupgqbujfodfupeptpnfuijohfmtfjouifnfboujnf,ceaser,0.0892857142857142,fupjoitnd,ui fu nf if tf
biaeegdccsooadanmftrakeurlnxsirhddx,ColumnarTransposition,0.0403361344537815,adericson,ad de er ri ic
qugvhqhqcjzvtxcbvxbmruxikmbnayflujahceldwrxlmgkznvuiegfm,Vigenere,0.0331168831168831,uvxmqghcb,uv vx xm mq qg
hvomaaxntdnctxaelantxfhwgehxtieolde,ColumnarTransposition,0.0554621848739495,axtehnodl,ax xt te eh hn
chryndbrexateaaeresoeoiagtgcadedsulnfymxtesociogexdrenoaamexnnvtmhalnt,ColumnarTransposition,0.0587991718426501,eantordxc,ea an nt to or
hgqshshrtcotgnopsmokslrthcypxzvyqoibkbxkjhasuzxntgugrwhc,Vigenere,0.0402597402597402,hsgtorckx,hs sg gt to or
tbexsbobplisbaqlbkarobqebrkbkaroxyibxkaprccbotexqfpfkprccboxyib,ceaser,0.0706605222734255,bxokrpace,bo ka ex sb ob
xcseoxnirlfxihosrxaheesshyroenebnsaxttohnnewdpse,ColumnarTransposition,0.0656028368794326,esxnohria,es sx xn no oh
jydotrvufsrsyggzftuygwzkwshitkqzkidtpsfsgvzgvzgtrrtvsjydqtkk,MonoalphabeticSubstitution,0.0564971751412429,tsgzkyrvd,ts sg gz zk ky
yugqcdcjjmuufmgqyjqmumprfjcqqyjuywqafypkqrfcpyzzjc,ceaser,0.0726530612244897,qyjucmfpg,gq mu qy yj rf
ekddhefuyewwstbxfndkxzfobexjsxxhrexwlwajjcbdgwlgyecimjpu,Vigenere,0.0428571428571428,exwdjfbkh,ex xw wd dj jf
yvsrpbzrfvapyhfgrefpyhfgrefbsfbyvghqrgurapyhfgrefjuragurervfuneqylgvzrgboerngur,ceaser,0.0730282375851996,rfgyevupb,re ur py yh hf
onsfeddenedeeoemnrfotacnghohtocdoohsfsststulfccnetodeoirhnkdromeipecrwia,ColumnarTransposition,0.0676838810641627,oendstcfr,oe en nd ds st
kycudqtpvqqvjgtvjkpiu,ceaser,0.0523809523809523,qvkutpjyc,vj ky yc cu ud
mnlhnsausawtcarahoreosdexrhbwxeeeox,ColumnarTransposition,0.0554621848739495,eahsroxnw,ea ah hs sr ro
fqujdfslzmtwcclrtmzzyiavdnspwhhpxaftzcchsirivsjxaamjrm,Vigenere,0.0377358490566037,szmcafjtr,sz zm mc ca af
sdwdvbssanushydialaosllhleroldtyhaerumwateesx,ColumnarTransposition,0.0565656565656565,saldehwuy,sa al ld de eh
strxstdclwpindjiwxczxhgxvwipcshixrzidxi,ceaser,0.0634278002699055,xisdcwtrp,st tr rx xs td
smyrkfdsmojkgvkxlkwnwydkizfmgjysagyeysmymigjzziylgkmjxulkrzak,MonoalphabeticSubstitution,0.0568306010928961,kymgsjzli,ky ym mg gs sj
xxidfkrcrhmgezkmbywfpgefomxnnsevlqfixysvmhmfawhyxlxpmf,Vigenere,0.0447239692522711,xfmheyikr,xf fm mh he ey
besxieaxoenhlvhxeetxnsoedvksthwsentx,ColumnarTransposition,0.0761904761904762,exsnhtovb,ex xs sn nh ht
izivccievmjrsxizivchecailezixsaekivsyvwepzexmsrytsrwsqitvstligcfewihytsrmqtivjigxorsapihki,ceaser,0.0614232209737827,isvecrtzx,iv zi sr iz vc
sdscdroqbokdocdqyyndydroqbokdocdxewlobgrsmrscdrowokceboypbsqrdkxngbyxq,ceaser,0.0716356107660455,dorbscqyk,cd dr ro bo ok
rtfodahuuilretxadfsemdonnderdxeeethdnfaietdexchefenannseasoxshectaaddfhtdsa,ColumnarTransposition,0.0771171171171171,edatnfhsx,ed da at tn nf
eigsxywmtadengxrhkeyimigxoithdutaea,ColumnarTransposition,0.0470588235294117,eigxtaymd,ei ig gx xt ta
kzndyopybpzrpkqsjxrbjiijmqwkkgmdqjwxrlwixbqpzikgcjuqjiyplkdzxyod,MonoalphabeticSubstitution,0.0481150793650793,kjpqizdyx,kj jp pq qi iz
smxwmrluydwldjwgubmymhbuujuxvkcubdwrwrpofkrvduymvusbgwffwrpxkyrvkwviskjcudwrxmlosvmwrkismwrhlgkoxrumsus,MonoalphabeticSubstitution,0.0574909575480677,wurmskvxd,wu ur rm ms sk
dnqdvqednwdigwivqepsuwswueiseqiugseuwfdpf,MonoalphabeticSubstitution,0.0719512195121951,dewqisunv,de ew wq qi is
tqzromzqcmawgywrsdfygenb,MonoalphabeticSubstitution,0.0253623188405797,qzrmwgyto,qz zr rm mw wg
hdkyafkgechkstmgyjmdulgudqoclmrlzrmdgpxsijncmfgbpgregud,Vigenere,0.0424242424242424,gdmkculrh,gd dm mk kc cu
iexxstpiewixlcwipjfyxhviwwxstpiewisxlivw,ceaser,0.0897435897435897,ixwesptlv,ie wi xs st tp
bckmapyawgqydcqrgtyjmdkcbgmapgrw,ceaser,0.0504032258064516,gcmaybkpw,ma ap bc ck km
iseixepitxniutxcsflxdedexihsnxrsfyxdaeco,ColumnarTransposition,0.0692307692307692,xiesdtncf,xi ie es sd dt
hxdfruuorwmjsxhrwxenalxvrwpxkbcjlunb,ceaser,0.0428571428571428,xruwhjnlb,rw hx xd df fr
tgilbkgehjtctlalylevwlpxuspaeyjgidetrhpunhbjatcamcjesrvereo,Vigenere,0.043249561659848,etljaghcp,et tl lj ja ag
sdefrsuateoeslducxlmeaaxrhnrfllerlrxeahshx,ColumnarTransposition,0.0685249709639953,erlsaxhdf,er rl ls sa ax
bvcyheqtkggiclolesebciif,MonoalphabeticSubstitution,0.0434782608695652,ceibglvyh,ce ei ib bg gl
xzmvdvkyvivrupyreuirkyvikyrekyvivrupkfexlv,ceaser,0.0836236933797909,vkyriuexp,ky yv vi iv vr
atbsovbkmmxbeocgvqvohaeytdtka,MonoalphabeticSubstitution,0.0443349753694581,atbovkmes,at tb bo ov vk
iioenexnbechofouloihxttfmmoxgsednoxhhtmapxnmrndsx,ColumnarTransposition,0.0569727891156462,oxnehmitf,ox xn ne eh hm
lttkubgtwkmkxemanuknmfteztdbrtimsknmgtrjwepyucrtcosdnfaz,Vigenere,0.0467532467532467,tkmnuerbg,tk km mn nu ue
uzqwktswhrspgkcvsetwaztwvkgswpzukgtkmzrk,MonoalphabeticSubstitution,0.0641025641025641,kwztsgurp,kw wz zt ts sg
edtthshotrcbtaxeetnenwwyeoeaoxiownxiadhxbtueglnncx,ColumnarTransposition,0.0612244897959183,etxnohawd,et tx xn no oh
ninndiioxreoehhbixopgefgebxeeetimanxqpauwrhveauiaehltxuigphowixcqmlleetxedchctygx,ColumnarTransposition,0.0570987654320987,eixhnogta,ei ix xh hn no
ogsgcusgtcnuatjkxyzgtjyznktkikyyozeulgtosvarykcnuykmugruxuxomotyzorrrokhkeutjsk,ceaser,0.0580980201233365,kuotygrsz,gt tj yz sg cn
outhewbfnyrxeugosxtiitexmaltuasthavx,ColumnarTransposition,0.046031746031746,txueaohsi,tx xu ue ea ao
ymjitlxjfytkymjhwzrgxbmnhmkfqqkwtrymjnwrfxyjwxyfgqj,ceaser,0.0572549019607843,yjmxfwtkr,ym mj xy ji it
hinmyychacmbufzvyfcypcha,ceaser,0.0652173913043478,ychmafinb,ch ha hi in nm
fnnhiugaodryratnaoieoswbavnelesiarixfthentgtf,ColumnarTransposition,0.0505050505050505,naiteforh,na ai it te ef
indgbdlllzwkenoljvnjnetbnwnxebljsholsuwgohpletjgejntsbyuwbljoa,MonoalphabeticSubstitution,0.0571126388154415,lnjbewogt,ln nj jb be ew
ghyozyscxxpdszysctkhszpntuuxyzuxkmdfdtzpnufndzksluguuspnuxpdgouxkmpnundooskwpnufwutubhppkmdtehxuxdsz,MonoalphabeticSubstitution,0.062020202020202,upsxdznkt,up ps sx xd dz
zrexqxjyfdxjdeaxrsaimaxrajsycqaybxqzjocfxitsxixtraixjd,MonoalphabeticSubstitution,0.0691823899371069,xajriqyds,xa aj jr ri iq
qoietxhejwioalywjetkzwrecoxjwfwoxwivjlnnshjlnexwrqexexcqsrqw,MonoalphabeticSubstitution,0.0576271186440678,wexjqoilr,we ex xj jq qo
dqjtoludnddkykdbyxrnvdykrkw,MonoalphabeticSubstitution,0.074074074074074,dkynrqjto,dk ky yn nr rq
oczyzqdgrvnndxfoczyzqdgvhjifrjpgywzoczyzqdgrvnrzggoczyzqdgvhjifrvncz,ceaser,0.0667251975417032,zgcydrvoq,cz oc zy yz zq
itopupthoyfsmpsgzhdtgotdgfsmgugflpvaykfvlwombwsejobymj,Vigenere,0.0426275331935709,ogtpfsmyu,og gt tp pf fs
wjwxofhlqzbldhhrevlciycgwsvkbmjhoqnziqwdhupovbwljhcxbaepmxb,Vigenere,0.037989479836353,hwbljxoqv,hw wb bl lj jx
cvydpirocvwxodiuwvqg,MonoalphabeticSubstitution,0.0421052631578947,vcdiowypr,vc cd di io ow
kdelncgpebzyctxswvgehqncwhqcnbtlyzzjshbdjmfeiroyg,Vigenere,0.0314625850340136,ecngbzyhd,ec cn ng gb bz
iydovftpkvxckvutngqvuvnldkljpqpegvtcpjodmcapwjoyzv,Vigenere,0.0448979591836734,vpdotkcjy,vp pd do ot tk
luqdfjxlsstegjoupuzsltwucgqogabmttypbqfttsgshfpjwseiinyveu,Vigenere,0.0417422867513611,stuglqfje,st tu ug gl lq
wpovaybktwkvzplafomzgf,MonoalphabeticSubstitution,0.0346320346320346,wpovakzfy,wp po ov va ak
rlkyfizkpnzkyflknzjufdzjczbvryvrmprovnzkyflkrevuxvwzkkvikfsilzjvkyrekfgfczjy,ceaser,0.0649122807017543,kzfvrylji,ky zk zj lk yf
rkserkgupvujhyojfzbjkveobertvjhfuveyrgbkdelvjpgreufjoojsgde,MonoalphabeticSubstitution,0.0566919929865575,ejrvkguof,ej jr rv vk kg
tuktwqojkphytyrpobvuvaltjavwelybgevehtjkvjztgwjjklrwkphly,MonoalphabeticSubstitution,0.0520050125313283,tjkvwylph,tj jk kv vw wy
kyvfevcrnkyrkufvjefktyrexvzjkyrkvmvipkyzextyrexvjreukyvyriujyzgznrjsvrizexkfurpnrjfecprsivrkyrnrpwifdkyvgcvrjlivjznflcuyrmvkfdfiifnreukyfjvgcvrjlivjnflcusvrcckyviztyvisvtrljvfwkyvdvdfizvjfwkyzjznrjveulizex,ceaser,0.0645624103299856,vrykfjiez,ky yr yv vj ex
iooaaootlnvntcrfuhixesheinnesxetepdocoudharnnnaspetnaiakotmhfibewwcfbi,ColumnarTransposition,0.0546583850931677,noeiathcf,no oe ei ia at
sazkjpdwraajkqcdpeiapklnaiazepwpawhhkqnwypekjo,ceaser,0.0618357487922705,apkwjezdq,az kj kq pe ia
eteenaexalvhqtwrnobweerxnieoulexlanoatexeheltshx,ColumnarTransposition,0.0859929078014184,extnalhow,ex xt tn na al
eoteiknnsoeinaoosxvehinnmixiotmytnrxakhloigdxngwasoyacrpsgruutxdtivsriitennriwlti,ColumnarTransposition,0.0589506172839506,inotesxra,in no ot te es
etnxhdaedetxuhdxfpexlpdxserhnerxoaax,ColumnarTransposition,0.0825396825396825,xedhatnpr,xe ed dh ha at
vwtptppsnkmkebuiexixkzziizpxydvvzuaswqnhpqgfviwejhqq,Vigenere,0.0414781297134238,pivzqwkex,pi iv vz zq qw
udrqzxzbikjklgvgjjepdcgzacqwpkvewxsonkviilphriacgviyr,Vigenere,0.0362844702467343,ikgvrzjpc,ik kg gv vr rz
ykwvovjwyuikuxhbvbwdcwwdvs,MonoalphabeticSubstitution,0.0646153846153846,wvykubdoj,wv vy yk ku ub
ovihxncwwxiechxreohacrtaxjovcsetidxewniydhoaxaenlx,ColumnarTransposition,0.0579591836734693,xeoihcanw,xe eo oi ih hc
iwtrjbsogeaumxkexitijwygdgczqjjrnhxirfhshjegcffvwdjxb,Vigenere,0.0384615384615384,jigxwrehf,ji ig gx xw wr
rtwiwkrcmhhyxwvzhntwowrtwnkrwohrmmzxgrtwydoomnhmokivmdatzoxbwgzwwikgzvwyrhtmnwzrtwgkrdowmyrtwtwkbe,MonoalphabeticSubstitution,0.0719545550178834,wrtmokhzy,wr rt tm mo ok
nsesvvyprfngipmbeatsimutvyamrfphiuyqleagrozwyxruksewvtp,Vigenere,0.037037037037037,sevyprima,se ev vy yp pr
npsyddipzvseoquxrxpdeyvytjhweculfrqfkditfjhgbtoimmytaht,Vigenere,0.0309764309764309,tydpiehfs,ty yd dp pi ie
xaypasjwjpaonhjpejp,MonoalphabeticSubstitution,0.087719298245614,pjaxyswon,pj ja ax xy ys
jzfhzfwoyehlyeezmpnlfrsehplctyrnsplaapcqfxphzfwojzfespyhsjozjzfhlyeezhplcnsplaapcqfxpzyjzfcnzyofne,ceaser,0.0614348832316431,zfpehyljn,zf jz pl ye sp
nkzngzigtzktjaxkznkhgjcorrtuzrobkzuykkznkmuuj,ceaser,0.0747474747474747,kznugtjro,kz nk zn ng gz
nenswwiwmxrviucefdrxnlgchetaexmfrdshaecmadiieosraxoesrhrtsoxeihoivarfx,ColumnarTransposition,0.0542443064182194,erixsahon,er ri ix xs sa
rsiichsmhdonxfostetretnmalmcenisatsiesxoedoeitpiwruxtorsvftokttuxhnareitfihhax,ColumnarTransposition,0.0602730602730602,tiseorhxn,ti is se eo or
epplyqeramwhsqmwwyqqihytmrxasasvhwaemxerhlsti,ceaser,0.0535353535353535,eqamwhsyr,yq er mw as ep
igldgeqlggdtjitrfstdzukapougrxqzewuzexehxxitmatxgpqgln,Vigenere,0.047519217330538,gtxeildqz,gt tx xe ei il
xiawvkptfuwsnjkfxqzmbitbgovlmibpdxeyqvhpiteeuwefautedrv,Vigenere,0.0343434343434343,eivtxwpfu,ei iv vt tx xw
uuhxvxiadwxxkgvzoxsxwehukdfsplxpqfpctwgliwyafindlipp,Vigenere,0.0460030165912518,xpiwudflh,xp pi iw wu ud
oclefeeaheetpltubhodrmitehixasknuniipmdtdndoaerihvatvheyssecttsosoieno,ColumnarTransposition,0.0583850931677018,etoihsadn,et to oi ih hs
iraubcpkudkkanxstmgjvgylefcmkmkglqiopuaqzgupemoltjchanu,Vigenere,0.0363636363636363,ukamgcpli,uk ka am mg gc
ksgdatnyrimnhyxgrzhwfz,MonoalphabeticSubstitution,0.0259740259740259,gnyrhzksd,gn ny yr rh hz
xlyjwtgptyocplozqhsletdnzxtyrhsjdszfwohpespfyvyzhyafedlogpyefcptyezwtqpespfypiapnepolczfyoespnzcypcrtgpdldpydpzqlyetntaletzylyodfcactdpeslyvrzoqzcespfyvyzhyqfefcp,ceaser,0.0611149451729161,ypeztlfco,es ly sp fy gp
iggkzsvidkujibkzdiwtl,MonoalphabeticSubstitution,0.0571428571428571,ikgzdsvuj,ik kg gz zd ds
csecagixottedraxdinxssixkeaxrlvxohtxeaox,ColumnarTransposition,0.0705128205128205,xeasiotcd,xe ea as si io
njyutivsrytmmpgbqkhfzmvkzqchgpqtgmdkgvircqyrowqhpnbvrsn,Vigenere,0.0383838383838383,qvrmgnytp,qv vr rm mg gn
emyisxetrutnihigexcohnrdddoosadusmsx,ColumnarTransposition,0.0476190476190476,sdeixomtr,sd de ei ix xo
honyenassaesnienohkepvmnve,MonoalphabeticSubstitution,0.083076923076923,neshoavyi,ne es sh ho oa
fmuyzqspbrmrpwrmkyicrumkclrfgliyjgicmlkyrrcpqmdpcjgegmlufclgayllmrkyicrumrgkcngcacqyepcc,ceaser,0.065569487983281,crmylgpku,mr ky ic rm mk
tmbgwczwevlqakzmbqwvjmgwczbcbwzacqbbpmikbqwvbwbpmewzlbpmewzlbwbpmikbqwv,ceaser,0.0841046277665996,bwmzqcvpe,bp pm bq qw wv
hijoubgsufafckjwronffmylugwfqfiamjpepwhbaqnrjjteqszsuldh,Vigenere,0.0363636363636363,fjuhsawqi,fj ju uh hs sa
zvtlkhfzfvbahtlaolapnlyhukzvtlkhfzaolapnlyohzfvbmvysbujo,ceaser,0.0571428571428571,lzvhafotk,tl la zv vt lk
sisowoudahhxtnbueteowhpnehftadwtdpaxewictwflswsxhellnarraoydctsnhnlinaex,ColumnarTransposition,0.0516431924882629,wahtnesod,wa ah ht tn ne
ohlymnuhxohwylnuchnsulyiolfin,ceaser,0.0689655172413793,hlnoyuimx,oh ly nu hl ym
jebjtoztgwpzzntrvepyg,MonoalphabeticSubstitution,0.0476190476190476,tzjegpbow,tz zj je eg gp
zxurtkuzyeghehajiqennudmiyjdesyerkerbkncnxmllvhqsijyzgatt,Vigenere,0.0369674185463659,eynzurtkh,ey yn nz zu ur
hewhzxccesyxxazpj,Vigenere,0.0514705882352941,xhezcwsya,xh he ez zc cw
tryiaicokdclikfidcirculua,MonoalphabeticSubstitution,0.0733333333333333,icrakdlut,ic cr ra ak kd
kzpxhhjxixfbjuxpqjhnpjbijnzn,MonoalphabeticSubstitution,0.074074074074074,jxphnzibk,jx xp ph hn nz
hmwettsmrxqirxwevixsxliwsypalexexlyrhivwxsvqmwxsxliemv,ceaser,0.0705800139762403,xwesimvlr,xs xl mw we rx
aolfdlylulclyklmlhalkaolfdlylvusfrpsslk,ceaser,0.1133603238866396,lafyksodu,ly ao ol lf fd
rzmhgddkemeuupiddehlztdkyieaezqkixpvigvptdmksrirsztuedledkihb,MonoalphabeticSubstitution,0.0557377049180327,deikzrmhu,de ei ik kz zr
rnehnhhxngramrmhittdgeaxoimeuusxdstx,ColumnarTransposition,0.0523809523809523,hxrnemtga,hx xr rn ne em
aovbbvyadlltdeuimhwrcehttujrhaaaxgguvxujsbpejnrcwqlmdlz,Vigenere,0.0343434343434343,aluvbdteh,al lu uv vb bd
rdtohhoriiiiesnggxaslfoopeudtrfeonnssoonfx,ColumnarTransposition,0.0615563298490127,oisnrefdt,oi is sn nr re
jgcjesndognhrcyqrypcnnh,MonoalphabeticSubstitution,0.0553359683794466,ncjghryes,nc cj jg gh hr
iwzewtegyhmjqxmzmuoztyxwy,MonoalphabeticSubstitution,0.05,wzymetxig,wz zy ym me et
mphjdjtuifbsupghpjohxspohxjuidpogjefodf,ceaser,0.0607287449392712,pjhodufis,ui oh hx po mp
