Text,Cipher,IC,Top9Letters,Top5Bigrams
dmdwfzodonlqdtgokllqdcu,MonoalphabeticSubstitution,0.06719367588932806,dolqmwfzn,do ol lq qm mw
cinlbtvwvtxigooqqmqlwnbmpv,MonoalphabeticSubstitution,0.043076923076923075,vqinlbtwo,vq qi in nl lb
kyrcocrmncfnxncmjjrcycqmo,MonoalphabeticSubstitution,0.09,crmnyojkf,cr rm mn ny yo
pcdsvtnntstgeivsylvynezdntit,MonoalphabeticSubstitution,0.06878306878306878,tnsvdeiyp,tn ns sv vd de
vtshnewvnrwvjrxsvblsnr,MonoalphabeticSubstitution,0.06926406926406926,vsnrwthej,vs sn nr rw wt
qofuezfsgajbzzaofamhusbb,MonoalphabeticSubstitution,0.05434782608695652,fzabousqe,fz za ab bo ou
kzpxhhjxixfbjuxpqjhnpjbijnzn,MonoalphabeticSubstitution,0.07407407407407407,jxphnzibk,jx xp ph hn nz
eyzsrwcsdzglygxwxqoxbkxywsdq,MonoalphabeticSubstitution,0.05026455026455026,xyswzdgqe,xy ys sw wz zd
dcwqrzobfropcvwpfqcpcu,MonoalphabeticSubstitution,0.06060606060606061,cpwqrofdz,cp pw wq qr ro
emfhamfshvvhzqmfxhvmzhdoh,MonoalphabeticSubstitution,0.09333333333333334,hmfvzeasq,hm mf fv vz ze
tqzromzqcmawgywrsdfygenb,MonoalphabeticSubstitution,0.025362318840579712,qzrmwgyto,qz zr rm mw wg
opmdwrgcyrcgmadomwpgwr,MonoalphabeticSubstitution,0.06926406926406926,mwrgopdcy,mw wr rg go op
grfliyodlhdgflgrknoicgmicgc,MonoalphabeticSubstitution,0.06552706552706553,glicrfody,gl li ic cr rf
bfubqlzdaoailbfiabbaolzblg,MonoalphabeticSubstitution,0.09538461538461539,blafzoiuq,bl la af fz zo
zdngdnuqodxkdxzgbuljejjn,MonoalphabeticSubstitution,0.057971014492753624,dnjzguxqo,dn nj jz zg gu
zbyhlazhehqfbqgvpbqyvszah,MonoalphabeticSubstitution,0.06,hzbqyavle,hz zb bq qy ya
qjwmhreogibiyeoqpehmjzhrm,MonoalphabeticSubstitution,0.04666666666666667,mheqjroiw,mh he eq qj jr
ekztsknrekgtcrclcthzasrbd,MonoalphabeticSubstitution,0.05,ktrcezsng,kt tr rc ce ez
jiucsqcpnfyphxtpiqvytv,MonoalphabeticSubstitution,0.03896103896103896,picqytvju,pi ic cq qy yt
hompsubmfyhlqdjfzmpalhfbupc,MonoalphabeticSubstitution,0.042735042735042736,hmpfublos,hm mp pf fu ub
ujtghbuebgndscbzoszueb,MonoalphabeticSubstitution,0.05627705627705628,bugeszjth,bu ug ge es sz
gpchrjhxbsqwrfcyhrthcjqvohu,MonoalphabeticSubstitution,0.05128205128205128,hcrjqgpxb,hc cr rj jq qg
kidjbhjujiywgtndhnjyijihde,MonoalphabeticSubstitution,0.07384615384615385,jidhynkbu,ji id dh hy yn
xznsozvicyocvsiruhduz,MonoalphabeticSubstitution,0.04285714285714286,zsovicuxn,zs so ov vi ic
zthlbbabaohbizyrqpojrodpybcc,MonoalphabeticSubstitution,0.05291005291005291,bozhayrpc,bo oz zh ha ay
yqevfavqfgseeafrddoqdredc,MonoalphabeticSubstitution,0.07,edqfvaryg,ed dq qf fv va
umvacuqiufbthlzotqiawu,MonoalphabeticSubstitution,0.04329004329004329,uaqitmvcf,ua aq qi it tm
cvydpirocvwxodiuwvqg,MonoalphabeticSubstitution,0.042105263157894736,vcdiowypr,vc cd di io ow
dqjtoludnddkykdbyxrnvdykrkw,MonoalphabeticSubstitution,0.07407407407407407,dkynrqjto,dk ky yn nr rq
legvtcvqdynowcejvmzeivxvwst,MonoalphabeticSubstitution,0.045584045584045586,vetcwlgqd,ve et tc cw wl
iwncxiukxpnfsnufsnadaj,MonoalphabeticSubstitution,0.05194805194805195,nixufsawc,ni ix xu uf fs
udnnpjpaiviupkopxwpozycjo,MonoalphabeticSubstitution,0.056666666666666664,pounjidav,po ou un nj ji
grwzxmrsdqqodudsseorzvpqld,MonoalphabeticSubstitution,0.052307692307692305,drsqzogwx,dr rs sq qz zo
sxfznwuyfkhfsxvssxfbm,MonoalphabeticSubstitution,0.07142857142857142,sfxznwuyk,sf fx xz zn nw
nthvxnxybeoitvexahtnuoidht,MonoalphabeticSubstitution,0.05846153846153846,tnhxveoiy,tn nh hx xv ve
nsilnshnjsinyedxgnjspyxxyo,MonoalphabeticSubstitution,0.07384615384615385,nsyxijlhe,ns sy yx xi ij
enimvfsyizoloveqvsfenmtni,MonoalphabeticSubstitution,0.05333333333333334,enivmfsoy,en ni iv vm mf
zkkeklgekelzjtnjqznzfteld,MonoalphabeticSubstitution,0.08,zkeljtngq,zk ke el lj jt
zwhxbxxsxvdtqtihwiqxdoxs,MonoalphabeticSubstitution,0.07971014492753623,xwhsdtqiz,xw wh hs sd dt
wcdwwckhcdekgwckqmkkf,MonoalphabeticSubstitution,0.10952380952380952,kwcdhegqm,kw wc cd dh he
ktcbvmyfgqpwmhtktnnfoaodc,MonoalphabeticSubstitution,0.03,tkcmfnobv,tk kc cm mf fn
vbzbzgbvsxfssxbkxfcbtoqs,MonoalphabeticSubstitution,0.07971014492753623,bsxvzfgkc,bs sx xv vz zf
honyenassaesnienohkepvmnve,MonoalphabeticSubstitution,0.08307692307692308,neshoavyi,ne es sh ho oa
ypljdjsegspscebjojdxwwtj,MonoalphabeticSubstitution,0.06159420289855073,jspdewylg,js sp pd de ew
pwdexvcndywiradcre,MonoalphabeticSubstitution,0.0457516339869281,dwecrpxvn,dw we ec cr rp
zyrezwcdwedfyzqsyzlqdjgmzwtm,MonoalphabeticSubstitution,0.0582010582010582,zywdeqmrc,zy yw wd de eq
rpjwmazeejzbyzcqcdervj,MonoalphabeticSubstitution,0.047619047619047616,jzercpwma,jz ze er rc cp
fnbsqucvmadqacqoxkcpkmf,MonoalphabeticSubstitution,0.039525691699604744,qcfmaknbs,qc cf fm ma ak
vqywvleabdizelvqtcervmby,MonoalphabeticSubstitution,0.04710144927536232,veqylbwad,ve eq qy yl lb
faqabxagmfwddytfwdkxalikxkx,MonoalphabeticSubstitution,0.06267806267806268,axfdkwqbg,ax xf fd dk kw
yjldjwennireddeimtdeecw,MonoalphabeticSubstitution,0.07905138339920949,edjwniylr,ed dj jw wn ni
hszhplsdybbwdelwlsfxrlpdel,MonoalphabeticSubstitution,0.06461538461538462,lsdhpbwez,ls sd dh hp pb
xjsjwqbsqijrpuwhvijhgkphd,MonoalphabeticSubstitution,0.04666666666666667,jhswqipxb,jh hs sw wq qi
tpstatdsjtaypgsipygjsyszrw,MonoalphabeticSubstitution,0.07692307692307693,stpyajgdi,st tp py ya aj
dxrtvpdwxddxuxkdpfdadqme,MonoalphabeticSubstitution,0.10144927536231885,dxprtvwuk,dx xp pr rt tv
kncpnostfipifppciwhckhqnp,MonoalphabeticSubstitution,0.07333333333333333,pncikfhos,pn nc ci ik kf
imfesiogcmbwkeimkdgseocbie,MonoalphabeticSubstitution,0.06461538461538462,iemsogcbk,ie em ms so og
quauruenmwcqzviyuizpunmeu,MonoalphabeticSubstitution,0.07,uqenmziar,uq qe en nm mz
vphmmdvglotthpendsusnsus,MonoalphabeticSubstitution,0.050724637681159424,svphmdtnu,sv vp ph hm md
ksgdatnyrimnhyxgrzhwfz,MonoalphabeticSubstitution,0.025974025974025976,gnyrhzksd,gn ny yr rh hz
fafzgjcsopexhkghirpyqkagq,MonoalphabeticSubstitution,0.03,gfaphkqzj,gf fa ap ph hk
jyspqsjcyuvytdjfiekvtd,MonoalphabeticSubstitution,0.04329004329004329,jysvtdpqc,jy ys sv vt td
byegpfctukpyeoxjptdeftcjxyo,MonoalphabeticSubstitution,0.04843304843304843,yeptfcoxj,ye ep pt tf fc
iwzewtegyhmjqxmzmuoztyxwy,MonoalphabeticSubstitution,0.05,wzymetxig,wz zy ym me et
wqtqvpqqwsamsfiqwxdgzqx,MonoalphabeticSubstitution,0.07905138339920949,qwsxtvpam,qw ws sx xt tv
bwunezrewxqynlriyinwtjvyk,MonoalphabeticSubstitution,0.04,wnyeribuz,wn ny ye er ri
lrhtcgcahawhgcjccaroghaw,MonoalphabeticSubstitution,0.09782608695652174,chagrwltj,ch ha ag gr rw
javbzijpaeizebakvunxtilrnpkf,MonoalphabeticSubstitution,0.037037037037037035,aijvbzpek,ai ij jv vb bz
oiwuurtcswslitcgbiqdbvnq,MonoalphabeticSubstitution,0.036231884057971016,iwutcsbqo,iw wu ut tc cs
nutcxluesqrloxbuhxeuotn,MonoalphabeticSubstitution,0.05533596837944664,uxntleocs,ux xn nt tl le
zapjnxabyzxizulfcaicnxnzi,MonoalphabeticSubstitution,0.06333333333333334,zanxicpjb,za an nx xi ic
fanitomhfccnlyrnijdcmfys,MonoalphabeticSubstitution,0.043478260869565216,fncimyato,fn nc ci im my
hdugyxkmhumhquzwjfzlw,MonoalphabeticSubstitution,0.04285714285714286,humzwdgyx,hu um mz zw wd
cbreegewvozdmruyyzeggezjg,MonoalphabeticSubstitution,0.07,egzrycbwv,eg gz zr ry yc
kwmoosujjogjwlxnusjpvmohzd,MonoalphabeticSubstitution,0.04923076923076923,ojwmsukgl,oj jw wm ms su
keavkkjlczerliepnsplwnk,MonoalphabeticSubstitution,0.05533596837944664,kelpnavjc,ke el lp pn na
mikjoltqesforkcwmsfxkmcksf,MonoalphabeticSubstitution,0.052307692307692305,kmsfocijl,km ms sf fo oc
wsmkwcvkqkowewsmewsmvbxqxkw,MonoalphabeticSubstitution,0.08831908831908832,wksmvqexc,wk ks sm mv vq
heqxjocmgjtoynoophptjo,MonoalphabeticSubstitution,0.06926406926406926,ojhtpeqxc,oj jh ht tp pe
ohafvalmvdqbdmuvfxwbpal,MonoalphabeticSubstitution,0.043478260869565216,avflmdboh,av vf fl lm md
ovxcvlloqerbvfdecocmtvzvgql,MonoalphabeticSubstitution,0.05982905982905983,voclqexrb,vo oc cl lq qe
lthepbhyhtaecktaesrvacyylb,MonoalphabeticSubstitution,0.055384615384615386,theyalbcp,th he ey ya al
qizzmrhhitapxhygrivipjyre,MonoalphabeticSubstitution,0.05,irhzpyqmt,ir rh hz zp py
gokwogsxmpczkzcfsjdxtd,MonoalphabeticSubstitution,0.03463203463203463,goksxczdw,go ok ks sx xc
rjqiorjxryswwsuvpixigjqv,MonoalphabeticSubstitution,0.050724637681159424,rjiqxswvo,rj ji iq qx xs
wehbzbnenkskmnsoakenzpaesy,MonoalphabeticSubstitution,0.06461538461538462,enksbzawh,en nk ks sb bz
ucplszjjnfbpiyajzuuittxbcy,MonoalphabeticSubstitution,0.04,ujcpzbiyt,uj jc cp pz zb
vpuoruvfpexfursuypfahpwltc,MonoalphabeticSubstitution,0.052307692307692305,pufvroexs,pu uf fv vr ro
vtpevguymplqwerzqegqwvq,MonoalphabeticSubstitution,0.05928853754940711,qvepgwtuy,qv ve ep pg gw
mbwhruzxyrmywjfwmororybqhyb,MonoalphabeticSubstitution,0.06552706552706553,rymbwhouz,ry ym mb bw wh
paqatzwpdcmdqyxacmewcszm,MonoalphabeticSubstitution,0.050724637681159424,acmpqzwdt,ac cm mp pq qz
jxuunyxxceadissepgdriyxpik,MonoalphabeticSubstitution,0.046153846153846156,xiuyedspj,xi iu uy ye ed
bvcyheqtkggiclolesebciif,MonoalphabeticSubstitution,0.043478260869565216,ceibglvyh,ce ei ib bg gl
gktvjngjtqvfxjvzozxkxbpqmxq,MonoalphabeticSubstitution,0.05413105413105413,xvjqgktzn,xv vj jq qg gk
hjdkkmjqzsdddqtkhpk,MonoalphabeticSubstitution,0.08771929824561403,dkhjqmzst,dk kh hj jq qm
jhvlrualyeygvjwsphrzhquaws,MonoalphabeticSubstitution,0.036923076923076927,hjvlruayw,hj jv vl lr ru
apdssfeqoshhpfufyeywkfu,MonoalphabeticSubstitution,0.05533596837944664,fspehuyad,fs sp pe eh hu
ljvomtgbqxvgtsuuajmspafbra,MonoalphabeticSubstitution,0.033846153846153845,ajvmtgbsu,aj jv vm mt tg
xffbkczpaudfvgqlsxleckczfu,MonoalphabeticSubstitution,0.043076923076923075,fcxkzulbp,fc cx xk kz zu
rfnthxfjnmtfnmirfnwjikmis,MonoalphabeticSubstitution,0.07,fnmirtjhx,fn nm mi ir rt
ywnrtyytxvyavnhxwtxxwvyrty,MonoalphabeticSubstitution,0.1076923076923077,ytxwvnrah,yt tx xw wv vn
tfhrrfnlxznhyewhsnapurcxowexy,MonoalphabeticSubstitution,0.03940886699507389,hrnxfyewt,hr rn nx xf fy
tzlqmcphejskpimqrbgtavjxhgmwqrhscxdvqancdwiqsgynynwwwi,Vigenere,0.03494060097833683,qwmchsign,qw wm mc ch hs
uatyqzjmkrzomxzoldfejqwpmxzjpptofvmytwipinwrfjmjjnivvk,Vigenere,0.04262753319357093,jmzptofwv,jm mz zp pt to
awlxkebgoaeqlseyijtteakvsyxfdcunpaqaxcxarlxekldolf,Vigenere,0.045714285714285714,alxekoqsy,al lx xe ek ko
kngdgrkmkajrxzieitvroovsvajhwfzskrqkamooolvvpojrpwwewqizh,Vigenere,0.043859649122807015,okrvwajzi,ok kr rv vw wa
whavzzxdarbcrsrmtwrfrmrwrfudmswradpimqnrdltkjmzhmnwadwx,Vigenere,0.06127946127946128,rwmdazhxs,rw wm md da az
utbzxerkawrldyvuglvzruvtuknjyznlnwrpbnnysyqsrwgtdnbqo,Vigenere,0.04354136429608128,nruytbzwl,nr ru uy yt tb
xlneyylcdkcyxqcjjjwswngmxcmcvfnlscxayuaywuvtojjjtslunqywm,Vigenere,0.05137844611528822,ycjxlnwsm,yc cj jx xl ln
vmtxzflssnpfaqrbkhlcikrqydyaggjyxctmygebjvfacvibynlezhsb,Vigenere,0.031818181818181815,ybvflsacg,yb bv vf fl ls
akfmtgdicxdejbxxafbmtbxxnxasntxizqthbhroqkvytzvuqbzd,Vigenere,0.04524886877828054,xtbadzqkf,xt tb ba ad dz
aidiihalbytptxifibfruqvxnueituzjuozsfgoaaxiucnbd,Vigenere,0.04698581560283688,iuabtxfdn,iu ua ab bt tx
ovhxdnqaeforrkpfjisxnhmyczcjwtujrbvxmjjeqrnntogneosnbgcf,Vigenere,0.03701298701298701,njorxefcv,nj jo or rx xe
qcdifjitqavjstatuxuxnmmahnhgezidmkrjtkexphyzenziitllyah,Vigenere,0.03771043771043771,itahjxnme,it ta ah hj jx
itlxczfcknmlvdwgeejzwnmxqiosnjztmtzajmavzgnzusmozexsaao,Vigenere,0.04511784511784512,zmnatxejo,zm mn na at tx
qugvhqhqcjzvtxcbvxbmruxikmbnayflujahceldwrxlmgkznvuiegfm,Vigenere,0.033116883116883114,uvxmqghcb,uv vx xm mq qg
czpgxylkbnfsfalhyukchoxhspnrlqfpujlcaydodtpuhoorowhysfu,Vigenere,0.041750841750841754,hopylfucs,ho op py yl lf
slsrpibvbfruteehgnnrnpjymrnncildiybutushcyzeedqil,Vigenere,0.04081632653061224,nrieslbuy,nr ri ie es sl
wwgdhmfxllnujrynminmcobeurkpoodacvnipdtthnvqvzxxiuxqhv,Vigenere,0.03284416491963662,nxvdhmuio,nx xv vd dh hm
vstrzvufdqqqhbqfvrcttlelumuvbkfwvnbkfweealtyuephsbeelkbidb,Vigenere,0.047186932849364795,bevtufqlk,be ev vt tu uf
ujjnedrjnomswlksosyqufthigkdofmljcbgkdotcbbzlxvdwzlj,Vigenere,0.03469079939668175,jdolskbun,jd do ol ls sk
lepbuvjkwtvidyrevbvilfnxkqqpjqvuesrkvxmhyiqlemlbv,Vigenere,0.0467687074829932,vleqbkipu,vl le eq qb bk
fyatftqejjqpxlttbfjjzxavwhoktqznvhzrcbbqkysuisrbcfkvyky,Vigenere,0.039057239057239054,tfyqjbkzv,tf fy yq qj jb
enjdjkhybzjuaqvpbnwjdyprlhxsdeysgkviigkvnnbuvrcihrcuvq,Vigenere,0.0363382250174703,vnjdkhybu,vn nj jd dk kh
bsclnsdltocudfhuoactazliuuysqshhbicgnduyugwvxfovvgftg,Vigenere,0.04281567489114659,uscgldtof,us sc cg gl ld
zijjmfxyqalfncebbvmlwxiyaqbqzngkdosfbdbhrezmfyqczrfxy,Vigenere,0.038461538461538464,fbzyqmxij,fb bz zy yq qm
golydajtkweipauxigfiesegtokztpmlpoiugeipnixeiphtsdvwirbtv,Vigenere,0.047619047619047616,itepgolda,it te ep pg go
ltqbagowzfjbytjskvjwetinxdwlhkuldbntbibgaatjkcyxgatvyv,Vigenere,0.04122990915443746,tbajlgwyk,tb ba aj jl lg
vjuayxywjcjgsnyduhqrpmcqfvxwycqhzeyhpqkvgujspvjhjct,Vigenere,0.04627450980392157,jyvchqupx,jy yv vc ch hq
wjfvsedheopjndvyxlysnmoybzdsgqxsofgalibunfnzocxibqjrozo,Vigenere,0.03636363636363636,osnjfdyxb,os sn nj jf fd
vajdmwmiovtpdywqjevizjkxbvvjevpeamhtvytirdnrkgvlcvtulro,Vigenere,0.04713804713804714,vjtdmiera,vj jt td dm mi
nzncvzhdzgryrpaoconiawmtqzuaamzuxtcjizlsvrdzmbdctsdoqzechy,Vigenere,0.043557168784029036,zcdanromt,zc cd da an nr
xxbwvxltvvpuausfzbwneznpdupcagargjypglbfodunctqvvmaqgxrtjal,Vigenere,0.037405026300409115,vaxpugblt,va ax xp pu ug
mmxmocgqzlgpppjzxeplsgxjozgloqijkpkhbdzynaqcmfjskhcgpt,Vigenere,0.0440251572327044,pgmzjxocq,pg gm mz zj jx
qzoinogyvuuapxwdrf,Vigenere,0.013071895424836602,ouqzingyv,ou uq qz zi in
owhltkwxjlykpmwkqhqogwptvsdcfzndcazuptohzwlbuzbcfukwwxuykt,Vigenere,0.04234724742891712,wktzuohlp,wk kt tz zu uo
rwuoviugvinxgafmaciubapzivhntjkacfzickakcatzyvodzvi,Vigenere,0.04941176470588235,iavczukog,ia av vc cz zu
xsneriomgvvjlvxerjbosisiqcddwxldmjijpznqoeqacsqmdmeogzvm,Vigenere,0.04350649350649351,mseiovjqd,ms se ei io ov
hfablhjohwsgusmaocrwvokslldkyeiwvgwaankxowuzqlzcmhzgod,Vigenere,0.03843466107617051,owhalsgkz,ow wh ha al ls
pgvriojlnxwfdswkckzhecjtrwmedxkgusihlbdeuqdfsdlgrmuudkxhp,Vigenere,0.03571428571428571,dkugrlxws,dk ku ug gr rl
apxnzlhnudizvjzrhabgcyvotpradfhaztmrhaxhsvigzvhjpupl,Vigenere,0.0444947209653092,hazpvrxnl,ha az zp pv vr
hazuimqlhcdvtjjhmkpbjzxqklgmjbpmvuchjwiliukxwfaopebdjksidvk,Vigenere,0.03915838690824079,jkhimuldv,jk kh hi im mu
qerbzkrcuqyomyuiekxdfvfukbhftxbuflfvqikmrseplkglvvaenz,Vigenere,0.03843466107617051,kfeuvqrbl,kf fe eu uv vq
gmhfiskwmlysxhddsubfidkhxfrljvskjfvmkdlepwnhidbmyyvhydmyi,Vigenere,0.04949874686716792,dmhyfiskl,dm mh hy yf fi
qjrbkuqsbiafnkikcczvlimxvbektmmjesiuabtxynnqlh,Vigenere,0.035748792270531404,bkiqnmjus,bk ki iq qn nm
topnecvbqnyvktpyzsoxnhkeaodxkwpajujqkkzllgaodibvdpgvvsglvbq,Vigenere,0.03798947983635301,vkopnbqad,vk ko op pn nb
ztkictfxkgzlaoxoyjycowsyyfojkiowpceqrxyocapw,Vigenere,0.049682875264270614,oyckxwzti,oy yc ck kx xw
wxjkwdxkzpjojqmhmuupasnrdtfcbcmywdjylgkjgzbwyqgkwzuxapm,Vigenere,0.03838383838383838,wjkmxdzpu,wj jk km mx xd
zxurtkuzyeghehajiqennudmiyjdesyerkerbkncnxmllvhqsijyzgatt,Vigenere,0.03696741854636591,eynzurtkh,ey yn nz zu ur
rhljjdzmwkhnmhcvkvdnmxlcjhebzhikothiwnhbostgsctfiuomdhvzpj,Vigenere,0.04295220810647308,hjmdzkncv,hj jm md dz zk
ptzhxusrbmperpipeuntrjipfazncxkkoduxflwiyseubaeihxzpnkb,Vigenere,0.03973063973063973,pxueizrbn,px xu ue ei iz
uqywusigpatjmauajpueishfzcyqbvcvbnfzjdolrrvopfjdgyodce,Vigenere,0.030747728860936407,ujypafcvd,uj jy yp pa af
zbkthswxvavvlvamxirylbrwlhamzswnlsmtndrnvjyarngs,Vigenere,0.04609929078014184,vsalrnwmz,vs sa al lr rn
oknnxeqferwbonahxajwsdmouxlusuxzwbxtnceausyzgxmpvmwdp,Vigenere,0.03773584905660377,xnwuoeasm,xn nw wu uo oe
ycmvsbminzxdingrhjphsedoccqgjziqhayzmmqrajgphalamirgxcvx,Vigenere,0.03961038961038961,mcighazxr,mc ci ig gh ha
hijoubgsufafckjwronffmylugwfqfiamjpepwhbaqnrjjteqszsuldh,Vigenere,0.03636363636363636,fjuhsawqi,fj ju uh hs sa
zhcgtwmpkncveatmmqxsotffilatowmvewkkjxysrqjkclatotqcswnemp,Vigenere,0.03932244404113733,tmcwkeaqs,tm mc cw wk ke
iraubcpkudkkanxstmgjvgylefcmkmkglqiopuaqzgupemoltjchanu,Vigenere,0.03636363636363636,ukamgcpli,uk ka am mg gc
ifuxyrkjrfgxbmvzlngfujjhxjgpqulkvhdzjwipmzdsjvvu,Vigenere,0.041666666666666664,juvfxgzir,ju uv vf fx xg
gukislcihciypeveswcvrokuqqrhltrzvjejwjtwixpechfsvgizpqdg,Vigenere,0.03701298701298701,icevgshpw,ic ce ev vg gs
zloiwjuqaklkumkhxrdhdxujqfqxodafujeyinbelfpkonnkhtbfviwm,Vigenere,0.03506493506493506,kufloijqh,ku uf fl lo oi
beryvtvxtayzimezclamzipokjatixlsexkyxmamsiemvtowtvaivvqi,Vigenere,0.053246753246753244,vitamexyz,vi it ta am me
vwytwtqqdzirhuszcbsjxoumsimvhrrzhvkxkafzqtcahxyxhbiluk,Vigenere,0.0363382250174703,hzxvtqiru,hz zx xv vt tq
tmniflatxkivdpltehlolfqtnldldhagguazannovazqjganoledysnhaz,Vigenere,0.05202661826981246,lantdhogz,la an nt td dh
tmlyrcebdbapelsminkexcqulmluoiykwzslezuupvybdrqbliljittt,Vigenere,0.04220779220779221,ltebiumyr,lt te eb bi iu
jdckqxaqniklmmrqppbjutczacxygqznbbpummffvibqnacumxoegs,Vigenere,0.037037037037037035,qmcbxanpu,qm mc cb bx xa
uscwgezdpibfkacjknxnxverlkagmjhqiofnzkuvwbajvzqgyehoce,Vigenere,0.029350104821802937,ekcgzajnv,ek kc cg gz za
cnrusuuocejndrjykndqaeqrjuodnasrkxdaxrfvzgxrfxzqbrtjhg,Vigenere,0.045422781271837874,rnujdxqac,rn nu uj jd dx
uyjlebcnnyyrzntnfpxsanjiqxslrxxctwccryfqjnxcjbumnyjsb,Vigenere,0.054426705370101594,nyjcxbrsu,ny yj jc cx xb
vvsqbxmulcby,Vigenere,0.030303030303030304,vbsqxmulc,vb bs sq qx xm
pjtygaecsrjfpcegufkvbvtqjqgvusbtlyozevwrzylqzrtabuevifxnap,Vigenere,0.03508771929824561,vtepjygar,vt te ep pj jy
dwugcsqwnidvgyrlejppchfyjcodtldlpomoocjsbeomiobrqunzmkp,Vigenere,0.03569023569023569,odcpljmwu,od dc cp pl lj
dundauslbrbqibuefrcdahfnijrhhubignupadfhvvxpaersrbba,Vigenere,0.05279034690799397,buardhnif,bu ua ar rd dh
ukquokcmgdorikjshpoejmnxbueckgmfhfllcwmrdvrrmzvpgkcnkhjuqvoqcwm,Vigenere,0.0409626216077829,kmcuorqgj,km mc cu uo or
crcxdngfyooktuuiimkqqqghokcqerxkqikorytnxyudkswreeo,Vigenere,0.04941176470588235,koqrcxyui,ko oq qr rc cx
elxjgatipvkdlgtdyzkpclsdtkrlgtpfihwpsvgdwpspgpkicpprs,Vigenere,0.0602322206095791,pgltkdsiv,pg gl lt tk kd
plncailndyzsgsibwsacjbgbohwjunhbqepscuvihddzwmgihswoppw,Vigenere,0.041750841750841754,swpibhncd,sw wp pi ib bh
frfqsjmaaurbdcqntdjkwfhuvwklesuhzhyhlfotemxfehipfwvs,Vigenere,0.03544494720965309,fhsuwerqj,fh hs su uw we
nmxwcknbueaxeazuyqmfongjefmqaxgouftrsznizeayckzviqekywtpk,Vigenere,0.03634085213032581,enkazmxuy,en nk ka az zm
ryysgujqcybqdsqflcjbbjbqtjywmulyljxydmyjeydacygqachl,Vigenere,0.06561085972850679,yjqcbldsg,yj jq qc cb bl
fqujdfslzmtwcclrtmzzyiavdnspwhhpxaftzcchsirivsjxaamjrm,Vigenere,0.03773584905660377,szmcafjtr,sz zm mc ca af
ukqskjtjepqcfrcevjkykgdzycdxboxlcwddezpekigooixduoavlrbyt,Vigenere,0.03634085213032581,kdecojyxu,kd de ec co oj
tuqrqdhiskjnppozrnirpdobwnnwvboljlyrqx,Vigenere,0.03840682788051209,rnqpodijb,rn nq qp po od
irynsbgvuaugkzebigeyzbwagnnpwutggagbtgqiogjrsuhfloggjr,Vigenere,0.06079664570230608,gbuirnays,gb bu ui ir rn
btkyqmhbbnyenwxycsqmkyfsvwahcxzwdpuuxozonddwsthabfeollwkyl,Vigenere,0.03569267997580157,ywbkhnxsd,yw wb bk kh hn
xiawvkptfuwsnjkfxqzmbitbgovlmibpdxeyqvhpiteeuwefautedrv,Vigenere,0.03434343434343434,eivtxwpfu,ei iv vt tx xw
xadyrfoyzfeserugwsssvborqhivhzdcpvkqzqpjfilvpphiv,Vigenere,0.03741496598639456,vsprfzqhi,vs sp pr rf fz
ujbdykiwvkemyfqvefpkhzufkuarcacoeoxtodcvtlksvzyjvjtzqtvs,Vigenere,0.03831168831168831,vktujyefz,vk kt tu uj jy
rooacvvqgjiiuwszvjaivlofsvfdwrkmrscuiusxepsvxuvclrfusscu,Vigenere,0.05584415584415584,vsurciofa,vs su ur rc ci
chcbhictgrlypsusupchyhkpfaqadcaicrlybtcogzopsgktwgfwv,Vigenere,0.04354136429608128,chgptysab,ch hg gp pt ty
vomtadednzxegitumvrqudjuzvomtnuhzixefohkxopskefzlryoohk,Vigenere,0.039057239057239054,oezuvmtdx,oe ez zu uv vm
ezwdbcvknpdwwuoxsrkcxbjpubhkhmwuralzpdetaztuvzgpctlgrsfmysythuofqmv,Vigenere,0.031207598371777476,uzwptdbcv,uz zw wp pt td
yjvkzbsnatgtvsrumcnpouegsxdqnmjpjhgugxdekiitdbscqmzii,Vigenere,0.03265602322206096,sgijntumd,sg gi ij jn nt
umfveqaxgndppbzsufriwqqtkkosnfmbrqztebdjgchbrqtuegtbrjmdyg,Vigenere,0.03569267997580157,qbgrtumfe,qb bg gr rt tu
ivglsvmdbimijhkgekobmijywntyhkofgeogtjexmpledafwho,Vigenere,0.03836734693877551,igmeojhkv,ig gm me eo oj
phqevfcyaoicaxdyoffxqapvqvzezuigogifikjoflwjrunchseqzag,Vigenere,0.037037037037037035,fqaoievcz,fq qa ao oi ie
vksqngonmrweyeoinufzmeurvtokbokaywdwxaxzilgvdgprcuxnephmpri,Vigenere,0.032144944476914086,norevkgmw,no or re ev vk
trkdamkfzvhuuoqgldmjzvrqscnjpbesxuuileqmbngjrkrvygyjdb,Vigenere,0.031446540880503145,rujkdmvqg,ru uj jk kd dm
qihluobuakphlohduucgdkpkqzvpdrbmhxfoaapjrrxmzodgtjrsqy,Vigenere,0.0363382250174703,huopdrqak,hu uo op pd dr
kmiuyfpxycpghwdyzxnggmakjcwrubysvkdvltwdjcoyugyzbdufvfsglyyc,Vigenere,0.04293785310734463,ygucdkfwv,yg gu uc cd dk
vfwbgvtwofvncprqtjvmfhzwopsuwzqrkjdjvgzulwvcfjyzprsagrnmt,Vigenere,0.040726817042606514,vwfrjzgtp,vw wf fr rj jz
